Model: YOLOv8m
Path: PAH3_C1_P4_V1_HB_2
Video: ../../../Gun_Action_Recognition_Dataset/Handgun/PAH3_C1_P4_V1_HB_2/video.mp4
Frame: 51, Class: Handgun, Confidence: 0.69
Frame: 126, Class: Machine_Gun, Confidence: 0.83
Frame: 127, Class: Machine_Gun, Confidence: 0.83
Frame: 128, Class: Machine_Gun, Confidence: 0.79
Frame: 129, Class: Machine_Gun, Confidence: 0.78
Frame: 130, Class: Machine_Gun, Confidence: 0.76
Frame: 131, Class: Machine_Gun, Confidence: 0.76
Frame: 132, Class: Machine_Gun, Confidence: 0.76
Frame: 133, Class: Machine_Gun, Confidence: 0.74
Frame: 134, Class: Machine_Gun, Confidence: 0.70
Frame: 135, Class: Machine_Gun, Confidence: 0.67
Frame: 136, Class: Machine_Gun, Confidence: 0.59
Frame: 137, Class: Machine_Gun, Confidence: 0.46
Frame: 138, Class: Machine_Gun, Confidence: 0.48
Frame: 139, Class: Machine_Gun, Confidence: 0.44
Frame: 140, Class: Machine_Gun, Confidence: 0.29
Total detected frames: 91
Class 'Machine_Gun' detected frames: 91

Path: N7_C2_P3_V2_HB_2
Video: ../../../Gun_Action_Recognition_Dataset/No_Gun/N7_C2_P3_V2_HB_2/video.mp4
Frame: 46, Class: Handgun, Confidence: 0.29
Frame: 47, Class: Handgun, Confidence: 0.26
Total detected frames: 2
Class 'Handgun' detected frames: 2

