Model: YOLOv8m
Path: PAH2_C2_P5_V1_HB_3
Video: ../../../Gun_Action_Recognition_Dataset/Handgun/PAH2_C2_P5_V1_HB_3/video.mp4
Frame: 46, Class: Handgun, Confidence: 0.35
Frame: 205, Class: Handgun, Confidence: 0.81
Frame: 206, Class: Handgun, Confidence: 0.82
Frame: 207, Class: Handgun, Confidence: 0.82
Frame: 208, Class: Handgun, Confidence: 0.82
Frame: 209, Class: Handgun, Confidence: 0.83
Frame: 210, Class: Handgun, Confidence: 0.82
Frame: 211, Class: Handgun, Confidence: 0.81
Frame: 212, Class: Handgun, Confidence: 0.81
Frame: 213, Class: Handgun, Confidence: 0.81
Frame: 214, Class: Handgun, Confidence: 0.81
Frame: 215, Class: Handgun, Confidence: 0.82
Frame: 216, Class: Handgun, Confidence: 0.81
Frame: 217, Class: Handgun, Confidence: 0.81
Frame: 218, Class: Handgun, Confidence: 0.81
Frame: 219, Class: Handgun, Confidence: 0.82
Frame: 220, Class: Handgun, Confidence: 0.81
Frame: 221, Class: Handgun, Confidence: 0.81
Frame: 222, Class: Handgun, Confidence: 0.81
Frame: 223, Class: Handgun, Confidence: 0.81
Frame: 224, Class: Handgun, Confidence: 0.81
Frame: 225, Class: Handgun, Confidence: 0.82
Frame: 226, Class: Handgun, Confidence: 0.81
Frame: 227, Class: Handgun, Confidence: 0.80
Frame: 228, Class: Handgun, Confidence: 0.80
Frame: 229, Class: Handgun, Confidence: 0.81
Frame: 230, Class: Handgun, Confidence: 0.81
Frame: 231, Class: Handgun, Confidence: 0.80
Frame: 232, Class: Handgun, Confidence: 0.78
Frame: 233, Class: Handgun, Confidence: 0.73
Frame: 234, Class: Handgun, Confidence: 0.67
Frame: 235, Class: Handgun, Confidence: 0.55
Total detected frames: 189
Class 'Handgun' detected frames: 189

Path: PAW8_C1_P2_V1_HB_8
Video: ../../../Gun_Action_Recognition_Dataset/Machine_Gun/PAW8_C1_P2_V1_HB_8/video.mp4
Frame: 67, Class: Machine_Gun, Confidence: 0.32
Frame: 68, Class: Machine_Gun, Confidence: 0.27
Frame: 69, Class: Machine_Gun, Confidence: 0.34
Frame: 70, Class: Machine_Gun, Confidence: 0.48
Frame: 71, Class: Machine_Gun, Confidence: 0.79
Frame: 72, Class: Machine_Gun, Confidence: 0.80
Frame: 73, Class: Machine_Gun, Confidence: 0.81
Frame: 74, Class: Machine_Gun, Confidence: 0.82
Frame: 75, Class: Machine_Gun, Confidence: 0.81
Frame: 76, Class: Machine_Gun, Confidence: 0.79
Frame: 77, Class: Machine_Gun, Confidence: 0.80
Frame: 78, Class: Machine_Gun, Confidence: 0.80
Frame: 79, Class: Machine_Gun, Confidence: 0.81
Frame: 80, Class: Machine_Gun, Confidence: 0.81
Frame: 81, Class: Machine_Gun, Confidence: 0.81
Frame: 82, Class: Machine_Gun, Confidence: 0.81
Frame: 83, Class: Machine_Gun, Confidence: 0.80
Frame: 84, Class: Machine_Gun, Confidence: 0.79
Frame: 85, Class: Machine_Gun, Confidence: 0.79
Frame: 86, Class: Machine_Gun, Confidence: 0.80
Frame: 87, Class: Machine_Gun, Confidence: 0.80
Frame: 88, Class: Machine_Gun, Confidence: 0.80
Frame: 89, Class: Machine_Gun, Confidence: 0.80
Frame: 90, Class: Machine_Gun, Confidence: 0.79
Frame: 91, Class: Machine_Gun, Confidence: 0.78
Frame: 92, Class: Machine_Gun, Confidence: 0.77
Frame: 93, Class: Machine_Gun, Confidence: 0.76
Frame: 94, Class: Machine_Gun, Confidence: 0.76
Frame: 95, Class: Machine_Gun, Confidence: 0.75
Frame: 96, Class: Machine_Gun, Confidence: 0.79
Frame: 97, Class: Machine_Gun, Confidence: 0.79
Frame: 98, Class: Machine_Gun, Confidence: 0.79
Frame: 99, Class: Machine_Gun, Confidence: 0.80
Frame: 100, Class: Machine_Gun, Confidence: 0.79
Frame: 101, Class: Machine_Gun, Confidence: 0.79
Frame: 102, Class: Machine_Gun, Confidence: 0.81
Frame: 103, Class: Machine_Gun, Confidence: 0.80
Frame: 104, Class: Machine_Gun, Confidence: 0.80
Frame: 105, Class: Machine_Gun, Confidence: 0.80
Frame: 106, Class: Machine_Gun, Confidence: 0.80
Frame: 107, Class: Machine_Gun, Confidence: 0.80
Frame: 108, Class: Machine_Gun, Confidence: 0.79
Frame: 109, Class: Machine_Gun, Confidence: 0.82
Frame: 110, Class: Machine_Gun, Confidence: 0.82
Frame: 111, Class: Machine_Gun, Confidence: 0.81
Frame: 112, Class: Machine_Gun, Confidence: 0.80
Frame: 113, Class: Machine_Gun, Confidence: 0.80
Frame: 114, Class: Machine_Gun, Confidence: 0.81
Frame: 115, Class: Machine_Gun, Confidence: 0.82
Frame: 116, Class: Machine_Gun, Confidence: 0.80
Frame: 117, Class: Machine_Gun, Confidence: 0.79
Frame: 118, Class: Machine_Gun, Confidence: 0.79
Frame: 119, Class: Machine_Gun, Confidence: 0.80
Frame: 120, Class: Machine_Gun, Confidence: 0.81
Frame: 121, Class: Machine_Gun, Confidence: 0.82
Frame: 122, Class: Machine_Gun, Confidence: 0.83
Frame: 123, Class: Machine_Gun, Confidence: 0.83
Frame: 124, Class: Machine_Gun, Confidence: 0.83
Frame: 125, Class: Machine_Gun, Confidence: 0.82
Frame: 126, Class: Machine_Gun, Confidence: 0.82
Frame: 127, Class: Machine_Gun, Confidence: 0.82
Frame: 128, Class: Machine_Gun, Confidence: 0.82
Frame: 129, Class: Machine_Gun, Confidence: 0.82
Frame: 130, Class: Machine_Gun, Confidence: 0.83
Frame: 131, Class: Machine_Gun, Confidence: 0.83
Frame: 132, Class: Machine_Gun, Confidence: 0.83
Frame: 133, Class: Machine_Gun, Confidence: 0.83
Frame: 134, Class: Machine_Gun, Confidence: 0.83
Frame: 135, Class: Machine_Gun, Confidence: 0.82
Frame: 136, Class: Machine_Gun, Confidence: 0.83
Frame: 137, Class: Machine_Gun, Confidence: 0.83
Frame: 138, Class: Machine_Gun, Confidence: 0.83
Frame: 139, Class: Machine_Gun, Confidence: 0.83
Frame: 140, Class: Machine_Gun, Confidence: 0.83
Frame: 141, Class: Machine_Gun, Confidence: 0.83
Frame: 142, Class: Machine_Gun, Confidence: 0.82
Frame: 143, Class: Machine_Gun, Confidence: 0.82
Frame: 144, Class: Machine_Gun, Confidence: 0.82
Frame: 145, Class: Machine_Gun, Confidence: 0.82
Frame: 146, Class: Machine_Gun, Confidence: 0.82
Frame: 147, Class: Machine_Gun, Confidence: 0.82
Frame: 148, Class: Machine_Gun, Confidence: 0.81
Frame: 149, Class: Machine_Gun, Confidence: 0.82
Frame: 150, Class: Machine_Gun, Confidence: 0.82
Frame: 151, Class: Machine_Gun, Confidence: 0.82
Frame: 152, Class: Machine_Gun, Confidence: 0.82
Frame: 153, Class: Machine_Gun, Confidence: 0.82
Frame: 154, Class: Machine_Gun, Confidence: 0.82
Frame: 155, Class: Machine_Gun, Confidence: 0.82
Frame: 156, Class: Machine_Gun, Confidence: 0.82
Frame: 157, Class: Machine_Gun, Confidence: 0.81
Frame: 158, Class: Machine_Gun, Confidence: 0.81
Frame: 159, Class: Machine_Gun, Confidence: 0.80
Frame: 160, Class: Machine_Gun, Confidence: 0.80
Frame: 161, Class: Machine_Gun, Confidence: 0.81
Frame: 162, Class: Machine_Gun, Confidence: 0.82
Frame: 163, Class: Machine_Gun, Confidence: 0.82
Frame: 164, Class: Machine_Gun, Confidence: 0.83
Frame: 165, Class: Machine_Gun, Confidence: 0.82
Frame: 166, Class: Machine_Gun, Confidence: 0.83
Frame: 167, Class: Machine_Gun, Confidence: 0.83
Frame: 168, Class: Machine_Gun, Confidence: 0.82
Frame: 169, Class: Machine_Gun, Confidence: 0.83
Frame: 170, Class: Machine_Gun, Confidence: 0.84
Frame: 171, Class: Machine_Gun, Confidence: 0.83
Frame: 172, Class: Machine_Gun, Confidence: 0.83
Frame: 173, Class: Machine_Gun, Confidence: 0.82
Frame: 174, Class: Machine_Gun, Confidence: 0.83
Frame: 175, Class: Machine_Gun, Confidence: 0.83
Frame: 176, Class: Machine_Gun, Confidence: 0.83
Frame: 177, Class: Machine_Gun, Confidence: 0.83
Frame: 178, Class: Machine_Gun, Confidence: 0.82
Frame: 179, Class: Machine_Gun, Confidence: 0.82
Frame: 180, Class: Machine_Gun, Confidence: 0.83
Frame: 181, Class: Machine_Gun, Confidence: 0.82
Frame: 182, Class: Machine_Gun, Confidence: 0.83
Frame: 183, Class: Machine_Gun, Confidence: 0.83
Frame: 184, Class: Machine_Gun, Confidence: 0.83
Frame: 185, Class: Machine_Gun, Confidence: 0.83
Frame: 186, Class: Machine_Gun, Confidence: 0.84
Frame: 187, Class: Machine_Gun, Confidence: 0.84
Frame: 188, Class: Machine_Gun, Confidence: 0.84
Frame: 189, Class: Machine_Gun, Confidence: 0.84
Frame: 190, Class: Machine_Gun, Confidence: 0.84
Frame: 191, Class: Machine_Gun, Confidence: 0.84
Frame: 192, Class: Machine_Gun, Confidence: 0.82
Frame: 193, Class: Machine_Gun, Confidence: 0.82
Frame: 194, Class: Machine_Gun, Confidence: 0.84
Frame: 195, Class: Machine_Gun, Confidence: 0.85
Frame: 196, Class: Machine_Gun, Confidence: 0.85
Frame: 197, Class: Machine_Gun, Confidence: 0.86
Frame: 198, Class: Machine_Gun, Confidence: 0.86
Frame: 199, Class: Machine_Gun, Confidence: 0.87
Frame: 200, Class: Machine_Gun, Confidence: 0.86
Frame: 201, Class: Machine_Gun, Confidence: 0.86
Frame: 202, Class: Machine_Gun, Confidence: 0.86
Frame: 203, Class: Machine_Gun, Confidence: 0.85
Frame: 204, Class: Machine_Gun, Confidence: 0.86
Frame: 205, Class: Machine_Gun, Confidence: 0.85
Frame: 206, Class: Machine_Gun, Confidence: 0.87
Frame: 207, Class: Machine_Gun, Confidence: 0.87
Frame: 208, Class: Machine_Gun, Confidence: 0.87
Frame: 209, Class: Machine_Gun, Confidence: 0.87
Frame: 210, Class: Machine_Gun, Confidence: 0.86
Frame: 211, Class: Machine_Gun, Confidence: 0.85
Frame: 212, Class: Machine_Gun, Confidence: 0.85
Frame: 213, Class: Machine_Gun, Confidence: 0.85
Frame: 214, Class: Machine_Gun, Confidence: 0.83
Frame: 215, Class: Machine_Gun, Confidence: 0.82
Frame: 216, Class: Machine_Gun, Confidence: 0.82
Frame: 217, Class: Machine_Gun, Confidence: 0.80
Frame: 218, Class: Machine_Gun, Confidence: 0.76
Frame: 219, Class: Machine_Gun, Confidence: 0.36
Total detected frames: 153
Class 'Machine_Gun' detected frames: 153

Path: N12_C2_P5_V2_HB_3
Video: ../../../Gun_Action_Recognition_Dataset/No_Gun/N12_C2_P5_V2_HB_3/video.mp4
Frame: 187, Class: Handgun, Confidence: 0.34
Frame: 188, Class: Handgun, Confidence: 0.43
Frame: 189, Class: Handgun, Confidence: 0.54
Frame: 194, Class: Handgun, Confidence: 0.51
Frame: 195, Class: Handgun, Confidence: 0.73
Frame: 196, Class: Handgun, Confidence: 0.75
Frame: 197, Class: Handgun, Confidence: 0.69
Frame: 198, Class: Handgun, Confidence: 0.61
Frame: 199, Class: Handgun, Confidence: 0.75
Frame: 200, Class: Handgun, Confidence: 0.32
Frame: 203, Class: Handgun, Confidence: 0.28
Frame: 204, Class: Handgun, Confidence: 0.40
Frame: 205, Class: Handgun, Confidence: 0.46
Frame: 206, Class: Handgun, Confidence: 0.46
Frame: 207, Class: Handgun, Confidence: 0.35
Frame: 208, Class: Handgun, Confidence: 0.58
Frame: 209, Class: Handgun, Confidence: 0.66
Frame: 210, Class: Handgun, Confidence: 0.61
Frame: 211, Class: Handgun, Confidence: 0.66
Frame: 212, Class: Handgun, Confidence: 0.63
Frame: 213, Class: Handgun, Confidence: 0.67
Frame: 214, Class: Handgun, Confidence: 0.60
Frame: 215, Class: Handgun, Confidence: 0.50
Frame: 216, Class: Handgun, Confidence: 0.49
Frame: 217, Class: Handgun, Confidence: 0.44
Frame: 218, Class: Handgun, Confidence: 0.57
Frame: 219, Class: Handgun, Confidence: 0.70
Frame: 220, Class: Handgun, Confidence: 0.64
Frame: 221, Class: Handgun, Confidence: 0.61
Frame: 222, Class: Handgun, Confidence: 0.62
Frame: 223, Class: Handgun, Confidence: 0.45
Total detected frames: 31
Class 'Handgun' detected frames: 31

Model: YOLOv9c_2
Path: PAH2_C2_P5_V1_HB_3
Video: ../../../Gun_Action_Recognition_Dataset/Handgun/PAH2_C2_P5_V1_HB_3/video.mp4
Frame: 45, Class: Handgun, Confidence: 0.29
Frame: 46, Class: Handgun, Confidence: 0.59
Frame: 47, Class: Handgun, Confidence: 0.70
Frame: 48, Class: Handgun, Confidence: 0.78
Frame: 49, Class: Handgun, Confidence: 0.80
Frame: 50, Class: Handgun, Confidence: 0.78
Frame: 51, Class: Handgun, Confidence: 0.77
Frame: 52, Class: Handgun, Confidence: 0.79
Frame: 53, Class: Handgun, Confidence: 0.82
Frame: 54, Class: Handgun, Confidence: 0.80
Frame: 55, Class: Handgun, Confidence: 0.78
Frame: 56, Class: Handgun, Confidence: 0.79
Frame: 57, Class: Handgun, Confidence: 0.79
Frame: 58, Class: Handgun, Confidence: 0.82
Frame: 59, Class: Handgun, Confidence: 0.79
Frame: 60, Class: Handgun, Confidence: 0.80
Frame: 61, Class: Handgun, Confidence: 0.83
Frame: 62, Class: Handgun, Confidence: 0.82
Frame: 63, Class: Handgun, Confidence: 0.80
Frame: 64, Class: Handgun, Confidence: 0.80
Frame: 65, Class: Handgun, Confidence: 0.83
Frame: 66, Class: Handgun, Confidence: 0.81
Frame: 67, Class: Handgun, Confidence: 0.80
Frame: 68, Class: Handgun, Confidence: 0.81
Frame: 69, Class: Handgun, Confidence: 0.84
Frame: 70, Class: Handgun, Confidence: 0.82
Frame: 71, Class: Handgun, Confidence: 0.81
Frame: 72, Class: Handgun, Confidence: 0.83
Frame: 73, Class: Handgun, Confidence: 0.84
Frame: 74, Class: Handgun, Confidence: 0.82
Frame: 75, Class: Handgun, Confidence: 0.81
Frame: 76, Class: Handgun, Confidence: 0.80
Frame: 77, Class: Handgun, Confidence: 0.81
Frame: 78, Class: Handgun, Confidence: 0.82
Frame: 79, Class: Handgun, Confidence: 0.80
Frame: 80, Class: Handgun, Confidence: 0.78
Frame: 81, Class: Handgun, Confidence: 0.79
Frame: 82, Class: Handgun, Confidence: 0.80
Frame: 83, Class: Handgun, Confidence: 0.79
Frame: 84, Class: Handgun, Confidence: 0.80
Frame: 85, Class: Handgun, Confidence: 0.81
Frame: 86, Class: Handgun, Confidence: 0.80
Frame: 87, Class: Handgun, Confidence: 0.80
Frame: 88, Class: Handgun, Confidence: 0.81
Frame: 89, Class: Handgun, Confidence: 0.82
Frame: 90, Class: Handgun, Confidence: 0.81
Frame: 91, Class: Handgun, Confidence: 0.81
Frame: 92, Class: Handgun, Confidence: 0.82
Frame: 93, Class: Handgun, Confidence: 0.84
Frame: 94, Class: Handgun, Confidence: 0.84
Frame: 95, Class: Handgun, Confidence: 0.83
Frame: 96, Class: Handgun, Confidence: 0.82
Frame: 97, Class: Handgun, Confidence: 0.81
Frame: 98, Class: Handgun, Confidence: 0.82
Frame: 99, Class: Handgun, Confidence: 0.82
Frame: 100, Class: Handgun, Confidence: 0.82
Frame: 101, Class: Handgun, Confidence: 0.81
Frame: 102, Class: Handgun, Confidence: 0.80
Frame: 103, Class: Handgun, Confidence: 0.79
Frame: 104, Class: Handgun, Confidence: 0.79
Frame: 105, Class: Handgun, Confidence: 0.80
Frame: 106, Class: Handgun, Confidence: 0.81
Frame: 107, Class: Handgun, Confidence: 0.81
Frame: 108, Class: Handgun, Confidence: 0.80
Frame: 109, Class: Handgun, Confidence: 0.80
Frame: 110, Class: Handgun, Confidence: 0.80
Frame: 111, Class: Handgun, Confidence: 0.82
Frame: 112, Class: Handgun, Confidence: 0.81
Frame: 113, Class: Handgun, Confidence: 0.81
Frame: 114, Class: Handgun, Confidence: 0.82
Frame: 115, Class: Handgun, Confidence: 0.81
Frame: 116, Class: Handgun, Confidence: 0.81
Frame: 117, Class: Handgun, Confidence: 0.81
Frame: 118, Class: Handgun, Confidence: 0.81
Frame: 119, Class: Handgun, Confidence: 0.81
Frame: 120, Class: Handgun, Confidence: 0.82
Frame: 121, Class: Handgun, Confidence: 0.82
Frame: 122, Class: Handgun, Confidence: 0.81
Frame: 123, Class: Handgun, Confidence: 0.81
Frame: 124, Class: Handgun, Confidence: 0.82
Frame: 125, Class: Handgun, Confidence: 0.82
Frame: 126, Class: Handgun, Confidence: 0.82
Frame: 127, Class: Handgun, Confidence: 0.81
Frame: 128, Class: Handgun, Confidence: 0.81
Frame: 129, Class: Handgun, Confidence: 0.80
Frame: 130, Class: Handgun, Confidence: 0.80
Frame: 131, Class: Handgun, Confidence: 0.80
Frame: 132, Class: Handgun, Confidence: 0.80
Frame: 133, Class: Handgun, Confidence: 0.82
Frame: 134, Class: Handgun, Confidence: 0.82
Frame: 135, Class: Handgun, Confidence: 0.82
Frame: 136, Class: Handgun, Confidence: 0.82
Frame: 137, Class: Handgun, Confidence: 0.81
Frame: 138, Class: Handgun, Confidence: 0.82
Frame: 139, Class: Handgun, Confidence: 0.82
Frame: 140, Class: Handgun, Confidence: 0.82
Frame: 141, Class: Handgun, Confidence: 0.81
Frame: 142, Class: Handgun, Confidence: 0.81
Frame: 143, Class: Handgun, Confidence: 0.80
Frame: 144, Class: Handgun, Confidence: 0.82
Frame: 145, Class: Handgun, Confidence: 0.81
Frame: 146, Class: Handgun, Confidence: 0.82
Frame: 147, Class: Handgun, Confidence: 0.83
Frame: 148, Class: Handgun, Confidence: 0.83
Frame: 149, Class: Handgun, Confidence: 0.80
Frame: 150, Class: Handgun, Confidence: 0.79
Frame: 151, Class: Handgun, Confidence: 0.80
Frame: 152, Class: Handgun, Confidence: 0.81
Frame: 153, Class: Handgun, Confidence: 0.81
Frame: 154, Class: Handgun, Confidence: 0.82
Frame: 155, Class: Handgun, Confidence: 0.83
Frame: 156, Class: Handgun, Confidence: 0.83
Frame: 157, Class: Handgun, Confidence: 0.80
Frame: 158, Class: Handgun, Confidence: 0.79
Frame: 159, Class: Handgun, Confidence: 0.80
Frame: 160, Class: Handgun, Confidence: 0.81
Frame: 161, Class: Handgun, Confidence: 0.80
Frame: 162, Class: Handgun, Confidence: 0.82
Frame: 163, Class: Handgun, Confidence: 0.84
Frame: 164, Class: Handgun, Confidence: 0.83
Frame: 165, Class: Handgun, Confidence: 0.82
Frame: 166, Class: Handgun, Confidence: 0.82
Frame: 167, Class: Handgun, Confidence: 0.80
Frame: 168, Class: Handgun, Confidence: 0.80
Frame: 169, Class: Handgun, Confidence: 0.80
Frame: 170, Class: Handgun, Confidence: 0.80
Frame: 171, Class: Handgun, Confidence: 0.80
Frame: 172, Class: Handgun, Confidence: 0.80
Frame: 173, Class: Handgun, Confidence: 0.82
Frame: 174, Class: Handgun, Confidence: 0.82
Frame: 175, Class: Handgun, Confidence: 0.83
Frame: 176, Class: Handgun, Confidence: 0.83
Frame: 177, Class: Handgun, Confidence: 0.82
Frame: 178, Class: Handgun, Confidence: 0.80
Frame: 179, Class: Handgun, Confidence: 0.81
Frame: 180, Class: Handgun, Confidence: 0.80
Frame: 181, Class: Handgun, Confidence: 0.80
Frame: 182, Class: Handgun, Confidence: 0.80
Frame: 183, Class: Handgun, Confidence: 0.81
Frame: 184, Class: Handgun, Confidence: 0.82
Frame: 185, Class: Handgun, Confidence: 0.83
Frame: 186, Class: Handgun, Confidence: 0.82
Frame: 187, Class: Handgun, Confidence: 0.81
Frame: 188, Class: Handgun, Confidence: 0.80
Frame: 189, Class: Handgun, Confidence: 0.80
Frame: 190, Class: Handgun, Confidence: 0.81
Frame: 191, Class: Handgun, Confidence: 0.82
Frame: 192, Class: Handgun, Confidence: 0.83
Frame: 193, Class: Handgun, Confidence: 0.81
Frame: 194, Class: Handgun, Confidence: 0.81
Frame: 195, Class: Handgun, Confidence: 0.80
Frame: 196, Class: Handgun, Confidence: 0.81
Frame: 197, Class: Handgun, Confidence: 0.82
Frame: 198, Class: Handgun, Confidence: 0.83
Frame: 199, Class: Handgun, Confidence: 0.82
Frame: 200, Class: Handgun, Confidence: 0.81
Frame: 201, Class: Handgun, Confidence: 0.82
Frame: 202, Class: Handgun, Confidence: 0.81
Frame: 203, Class: Handgun, Confidence: 0.82
Frame: 204, Class: Handgun, Confidence: 0.82
Frame: 205, Class: Handgun, Confidence: 0.82
Frame: 206, Class: Handgun, Confidence: 0.82
Frame: 207, Class: Handgun, Confidence: 0.81
Frame: 208, Class: Handgun, Confidence: 0.82
Frame: 209, Class: Handgun, Confidence: 0.82
Frame: 210, Class: Handgun, Confidence: 0.81
Frame: 211, Class: Handgun, Confidence: 0.82
Frame: 212, Class: Handgun, Confidence: 0.82
Frame: 213, Class: Handgun, Confidence: 0.82
Frame: 214, Class: Handgun, Confidence: 0.83
Frame: 215, Class: Handgun, Confidence: 0.82
Frame: 216, Class: Handgun, Confidence: 0.82
Frame: 217, Class: Handgun, Confidence: 0.82
Frame: 218, Class: Handgun, Confidence: 0.83
Frame: 219, Class: Handgun, Confidence: 0.82
Frame: 220, Class: Handgun, Confidence: 0.82
Frame: 221, Class: Handgun, Confidence: 0.82
Frame: 222, Class: Handgun, Confidence: 0.83
Frame: 223, Class: Handgun, Confidence: 0.82
Frame: 224, Class: Handgun, Confidence: 0.83
Frame: 225, Class: Handgun, Confidence: 0.83
Frame: 226, Class: Handgun, Confidence: 0.82
Frame: 227, Class: Handgun, Confidence: 0.83
Frame: 228, Class: Handgun, Confidence: 0.83
Frame: 229, Class: Handgun, Confidence: 0.83
Frame: 230, Class: Handgun, Confidence: 0.83
Frame: 231, Class: Handgun, Confidence: 0.82
Frame: 232, Class: Handgun, Confidence: 0.81
Frame: 233, Class: Handgun, Confidence: 0.78
Frame: 234, Class: Handgun, Confidence: 0.71
Frame: 235, Class: Handgun, Confidence: 0.28
Total detected frames: 191
Class 'Handgun' detected frames: 191

Path: PAW8_C1_P2_V1_HB_8
Video: ../../../Gun_Action_Recognition_Dataset/Machine_Gun/PAW8_C1_P2_V1_HB_8/video.mp4
Frame: 66, Class: Machine_Gun, Confidence: 0.28
Frame: 67, Class: Machine_Gun, Confidence: 0.68
Frame: 68, Class: Machine_Gun, Confidence: 0.68
Frame: 69, Class: Machine_Gun, Confidence: 0.66
Frame: 70, Class: Machine_Gun, Confidence: 0.68
Frame: 71, Class: Machine_Gun, Confidence: 0.80
Frame: 72, Class: Machine_Gun, Confidence: 0.80
Frame: 73, Class: Machine_Gun, Confidence: 0.81
Frame: 74, Class: Machine_Gun, Confidence: 0.82
Frame: 75, Class: Machine_Gun, Confidence: 0.82
Frame: 76, Class: Machine_Gun, Confidence: 0.81
Frame: 77, Class: Machine_Gun, Confidence: 0.81
Frame: 78, Class: Machine_Gun, Confidence: 0.80
Frame: 79, Class: Machine_Gun, Confidence: 0.80
Frame: 80, Class: Machine_Gun, Confidence: 0.80
Frame: 81, Class: Machine_Gun, Confidence: 0.81
Frame: 82, Class: Machine_Gun, Confidence: 0.81
Frame: 83, Class: Machine_Gun, Confidence: 0.81
Frame: 84, Class: Machine_Gun, Confidence: 0.80
Frame: 85, Class: Machine_Gun, Confidence: 0.80
Frame: 86, Class: Machine_Gun, Confidence: 0.80
Frame: 87, Class: Machine_Gun, Confidence: 0.80
Frame: 88, Class: Machine_Gun, Confidence: 0.80
Frame: 89, Class: Machine_Gun, Confidence: 0.80
Frame: 90, Class: Machine_Gun, Confidence: 0.80
Frame: 91, Class: Machine_Gun, Confidence: 0.80
Frame: 92, Class: Machine_Gun, Confidence: 0.79
Frame: 93, Class: Machine_Gun, Confidence: 0.79
Frame: 94, Class: Machine_Gun, Confidence: 0.78
Frame: 95, Class: Machine_Gun, Confidence: 0.77
Frame: 96, Class: Machine_Gun, Confidence: 0.80
Frame: 97, Class: Machine_Gun, Confidence: 0.80
Frame: 98, Class: Machine_Gun, Confidence: 0.80
Frame: 99, Class: Machine_Gun, Confidence: 0.81
Frame: 100, Class: Machine_Gun, Confidence: 0.81
Frame: 101, Class: Machine_Gun, Confidence: 0.81
Frame: 102, Class: Machine_Gun, Confidence: 0.81
Frame: 103, Class: Machine_Gun, Confidence: 0.81
Frame: 104, Class: Machine_Gun, Confidence: 0.81
Frame: 105, Class: Machine_Gun, Confidence: 0.81
Frame: 106, Class: Machine_Gun, Confidence: 0.81
Frame: 107, Class: Machine_Gun, Confidence: 0.80
Frame: 108, Class: Machine_Gun, Confidence: 0.80
Frame: 109, Class: Machine_Gun, Confidence: 0.81
Frame: 110, Class: Machine_Gun, Confidence: 0.81
Frame: 111, Class: Machine_Gun, Confidence: 0.81
Frame: 112, Class: Machine_Gun, Confidence: 0.81
Frame: 113, Class: Machine_Gun, Confidence: 0.81
Frame: 114, Class: Machine_Gun, Confidence: 0.82
Frame: 115, Class: Machine_Gun, Confidence: 0.81
Frame: 116, Class: Machine_Gun, Confidence: 0.81
Frame: 117, Class: Machine_Gun, Confidence: 0.80
Frame: 118, Class: Machine_Gun, Confidence: 0.80
Frame: 119, Class: Machine_Gun, Confidence: 0.82
Frame: 120, Class: Machine_Gun, Confidence: 0.82
Frame: 121, Class: Machine_Gun, Confidence: 0.82
Frame: 122, Class: Machine_Gun, Confidence: 0.83
Frame: 123, Class: Machine_Gun, Confidence: 0.82
Frame: 124, Class: Machine_Gun, Confidence: 0.82
Frame: 125, Class: Machine_Gun, Confidence: 0.81
Frame: 126, Class: Machine_Gun, Confidence: 0.82
Frame: 127, Class: Machine_Gun, Confidence: 0.82
Frame: 128, Class: Machine_Gun, Confidence: 0.82
Frame: 129, Class: Machine_Gun, Confidence: 0.82
Frame: 130, Class: Machine_Gun, Confidence: 0.82
Frame: 131, Class: Machine_Gun, Confidence: 0.82
Frame: 132, Class: Machine_Gun, Confidence: 0.82
Frame: 133, Class: Machine_Gun, Confidence: 0.82
Frame: 134, Class: Machine_Gun, Confidence: 0.82
Frame: 135, Class: Machine_Gun, Confidence: 0.82
Frame: 136, Class: Machine_Gun, Confidence: 0.83
Frame: 137, Class: Machine_Gun, Confidence: 0.83
Frame: 138, Class: Machine_Gun, Confidence: 0.82
Frame: 139, Class: Machine_Gun, Confidence: 0.82
Frame: 140, Class: Machine_Gun, Confidence: 0.82
Frame: 141, Class: Machine_Gun, Confidence: 0.81
Frame: 142, Class: Machine_Gun, Confidence: 0.82
Frame: 143, Class: Machine_Gun, Confidence: 0.82
Frame: 144, Class: Machine_Gun, Confidence: 0.82
Frame: 145, Class: Machine_Gun, Confidence: 0.82
Frame: 146, Class: Machine_Gun, Confidence: 0.82
Frame: 147, Class: Machine_Gun, Confidence: 0.82
Frame: 148, Class: Machine_Gun, Confidence: 0.82
Frame: 149, Class: Machine_Gun, Confidence: 0.82
Frame: 150, Class: Machine_Gun, Confidence: 0.82
Frame: 151, Class: Machine_Gun, Confidence: 0.82
Frame: 152, Class: Machine_Gun, Confidence: 0.82
Frame: 153, Class: Machine_Gun, Confidence: 0.81
Frame: 154, Class: Machine_Gun, Confidence: 0.81
Frame: 155, Class: Machine_Gun, Confidence: 0.81
Frame: 156, Class: Machine_Gun, Confidence: 0.81
Frame: 157, Class: Machine_Gun, Confidence: 0.81
Frame: 158, Class: Machine_Gun, Confidence: 0.81
Frame: 159, Class: Machine_Gun, Confidence: 0.81
Frame: 160, Class: Machine_Gun, Confidence: 0.81
Frame: 161, Class: Machine_Gun, Confidence: 0.81
Frame: 162, Class: Machine_Gun, Confidence: 0.81
Frame: 163, Class: Machine_Gun, Confidence: 0.81
Frame: 164, Class: Machine_Gun, Confidence: 0.82
Frame: 165, Class: Machine_Gun, Confidence: 0.83
Frame: 166, Class: Machine_Gun, Confidence: 0.83
